TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-21 13:55:39,1766325339048,budget-manager-plus.vercel.app/dashboard,POST,,200,cgkrk-1766325339048-ecb101b464a2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,cache,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,894,iad1,310,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K3H92QH86TTFMWMS7K1S2,EgEmNPfZR5yQ,1
2025-12-21 13:55:39,1766325339048,budget-manager-plus.vercel.app/dashboard,POST,,200,cgkrk-1766325339048-ecb101b464a2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,1141,fra1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:55:36,1766325336725,budget-manager-plus.vercel.app/api/webhooks/clerk,POST,,405,pf6nb-1766325336725-da265cd0ad01,Svix-Webhooks/1.81.0 (sender-9YMgn; +https://www.svix.com/http-sender/),,production,main,BYPASS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,14,lhr1,104,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K3EN3706ZRR9BBD1EVF6P,N3ogQx8cXkdv,1
2025-12-21 13:55:36,1766325336725,budget-manager-plus.vercel.app/api/webhooks/clerk,POST,,405,pf6nb-1766325336725-da265cd0ad01,Svix-Webhooks/1.81.0 (sender-9YMgn; +https://www.svix.com/http-sender/),,production,main,BYPASS,static,/404,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,49,dub1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:55:34,1766325334680,budget-manager-plus.vercel.app/dashboard,GET,_rsc=1wtp7,200,tgbjr-1766325334680-40cb99bbd87f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,36,fra1,116,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K3CN5GDQ4YNEGSCB9H7YF,ZUstg2yxNge4,1
2025-12-21 13:55:34,1766325334680,budget-manager-plus.vercel.app/dashboard,GET,_rsc=1wtp7,200,tgbjr-1766325334680-40cb99bbd87f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/dashboard,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,315,fra1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:55:33,1766325333449,budget-manager-plus.vercel.app/,GET,,200,db2nz-1766325333449-66f1ab639f73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,39,iad1,267,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K3BHNQA3QFJBGGKBQT6KE,UQgry60G9mPP,1
2025-12-21 13:55:33,1766325333449,budget-manager-plus.vercel.app/,GET,,200,db2nz-1766325333449-66f1ab639f73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,44,fra1,111,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K3BEE9PDZ0MYWDEFPRQW2,ZUstg2yxNge4,1
2025-12-21 13:55:32,1766325332998,budget-manager-plus.vercel.app/,GET,__clerk_handshake=eyJhbGciOiJSUzI1NiIsImNhdCI6ImNsX0I3ZDRQRDExMUFBQSIsImtpZCI6Imluc18zNzdJcUI5U2hiWjRDMXl0V0hOZmZSa0RxbTkiLCJ0eXAiOiJKV1QifQ.eyJoYW5kc2hha2UiOlsiX19jbGllbnRfdWF0PTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsaWVudF91YXQ9MTc2NjMyNTMzMjsgUGF0aD0vOyBEb21haW49YnVkZ2V0LW1hbmFnZXItcGx1cy52ZXJjZWwuYXBwOyBNYXgtQWdlPTMxNTM2MDAwMDsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIiwiX19zZXNzaW9uPWV5SmhiR2NpT2lKU1V6STFOaUlzSW1OaGRDSTZJbU5zWDBJM1pEUlFSREV4TVVGQlFTSXNJbXRwWkNJNkltbHVjMTh6TnpkSmNVSTVVMmhpV2pSRE1YbDBWMGhPWm1aU2EwUnhiVGtpTENKMGVYQWlPaUpLVjFRaWZRLmV5SmhlbkFpT2lKb2RIUndjem92TDJKMVpHZGxkQzF0WVc1aFoyVnlMWEJzZFhNdWRtVnlZMlZzTG1Gd2NDSXNJbVY0Y0NJNk1UYzJOak15TlRNNU1pd2lablpoSWpwYk1Dd3RNVjBzSW1saGRDSTZNVGMyTmpNeU5UTXpNaXdpYVhOeklqb2lhSFIwY0hNNkx5OW1jbVZsTFcxdmIzTmxMVGd6TG1Oc1pYSnJMbUZqWTI5MWJuUnpMbVJsZGlJc0ltNWlaaUk2TVRjMk5qTXlOVE15TWl3aWMybGtJam9pYzJWemMxOHpOemx3Y1ZwaVpESTVWMko0VFdZMlRFUkdiMFJrVjBjMVkySWlMQ0p6ZEhNaU9pSmhZM1JwZG1VaUxDSnpkV0lpT2lKMWMyVnlYek0zT1hCeFdXZHJSVEoyYXpGNGQyWnFja1pNT0RrM05rRnlWaUlzSW5ZaU9qSjkuZHdfTE1kRWxMRmoxTHJDdm5nalV4SmFDbE1yMGtYMGYzM1hXbXl6amxDMTZ3M1dRTVQwZWxfTjNpeWkybGRqbXB5NnltSEQzaUZkRkstQ3Y0NjBKLVllTHdXSk03WGx6TU5iRWVCQXlyLWVvYWRITkc2M29IRzhmdXRnbDU5M282WFdtOWVsUmpNWU1XZGZ3UVNvZ0lVM3Q4dUNrZ3daQTRSOU1ua2RTajFfVVBBbWgtajRHWFU0M3NUMjRqTWhUYzBWTDhhQm0zdE1yQm5Xb1gyS0RjNzFTVnJYbWt3TWJYQzR2TzdHMVlJYnRSdG5fb2xNcmdTYmw2WlJyb1ViNkgzR0RIQ1NqRkNIRDJ3V0ZOZjRFU0JnTVoySnBKZG44X1NDM2Z5RU1ySVlyS3pBeVFCTTNRTXNiYVprbzU0OWZkNjdqZ2tlbDNtTEZ5bW9wMWN0SWNBOyBQYXRoPS87IEV4cGlyZXM9TW9uLCAyMSBEZWMgMjAyNiAxMzo1NTozMiBHTVQ7IFNlY3VyZTsgU2FtZVNpdGU9Tm9uZSIsIl9fcmVmcmVzaF9xdEN2UEJaWj1BMkxRWXBqdU8xWEpUOXBBaGxwWTsgUGF0aD0vOyBFeHBpcmVzPU1vbiwgMjEgRGVjIDIwMjYgMTM6NTU6MzIgR01UOyBIdHRwT25seTsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIl19.BHYV5-oBozqSo0If3x3ss4-8wbYxqFvMh4Q8I8Ty_4gQI9QQaM0uUgNlHPnQMiGQnLVvbvIYtm6x8hwZxYaGJGx5m5wnbjg1SGmlQgYx3MhV9ggwFsdx0IQSnAMEiK5kRTsm6qwRiCu5CLLQQqIQicHIptP2Cb1k8lKal6ohiCrqb1Bcf7nFSqKIBe0DPV952MhlcVgc6tRf8HpjJ7kZko9pZiNhl8fyEfCiYvE4C2JqN1h7v19reAJT1Ze8SbmoW2dJdNkDhz8femTJ4tXg-xzV11cC3mS28IQNZcC46Gi3GoiqSSovpJlMEddIcM88bJLYvxkX8NgnmqP-d2xcWA,307,db2nz-1766325332998-05c0e478c5d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,212,fra1,109,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K3B4WMB53WV31TGT7CG76,ZUstg2yxNge4,1
2025-12-21 13:55:32,1766325332998,budget-manager-plus.vercel.app/,GET,__clerk_handshake=eyJhbGciOiJSUzI1NiIsImNhdCI6ImNsX0I3ZDRQRDExMUFBQSIsImtpZCI6Imluc18zNzdJcUI5U2hiWjRDMXl0V0hOZmZSa0RxbTkiLCJ0eXAiOiJKV1QifQ.eyJoYW5kc2hha2UiOlsiX19jbGllbnRfdWF0PTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsaWVudF91YXQ9MTc2NjMyNTMzMjsgUGF0aD0vOyBEb21haW49YnVkZ2V0LW1hbmFnZXItcGx1cy52ZXJjZWwuYXBwOyBNYXgtQWdlPTMxNTM2MDAwMDsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIiwiX19zZXNzaW9uPWV5SmhiR2NpT2lKU1V6STFOaUlzSW1OaGRDSTZJbU5zWDBJM1pEUlFSREV4TVVGQlFTSXNJbXRwWkNJNkltbHVjMTh6TnpkSmNVSTVVMmhpV2pSRE1YbDBWMGhPWm1aU2EwUnhiVGtpTENKMGVYQWlPaUpLVjFRaWZRLmV5SmhlbkFpT2lKb2RIUndjem92TDJKMVpHZGxkQzF0WVc1aFoyVnlMWEJzZFhNdWRtVnlZMlZzTG1Gd2NDSXNJbVY0Y0NJNk1UYzJOak15TlRNNU1pd2lablpoSWpwYk1Dd3RNVjBzSW1saGRDSTZNVGMyTmpNeU5UTXpNaXdpYVhOeklqb2lhSFIwY0hNNkx5OW1jbVZsTFcxdmIzTmxMVGd6TG1Oc1pYSnJMbUZqWTI5MWJuUnpMbVJsZGlJc0ltNWlaaUk2TVRjMk5qTXlOVE15TWl3aWMybGtJam9pYzJWemMxOHpOemx3Y1ZwaVpESTVWMko0VFdZMlRFUkdiMFJrVjBjMVkySWlMQ0p6ZEhNaU9pSmhZM1JwZG1VaUxDSnpkV0lpT2lKMWMyVnlYek0zT1hCeFdXZHJSVEoyYXpGNGQyWnFja1pNT0RrM05rRnlWaUlzSW5ZaU9qSjkuZHdfTE1kRWxMRmoxTHJDdm5nalV4SmFDbE1yMGtYMGYzM1hXbXl6amxDMTZ3M1dRTVQwZWxfTjNpeWkybGRqbXB5NnltSEQzaUZkRkstQ3Y0NjBKLVllTHdXSk03WGx6TU5iRWVCQXlyLWVvYWRITkc2M29IRzhmdXRnbDU5M282WFdtOWVsUmpNWU1XZGZ3UVNvZ0lVM3Q4dUNrZ3daQTRSOU1ua2RTajFfVVBBbWgtajRHWFU0M3NUMjRqTWhUYzBWTDhhQm0zdE1yQm5Xb1gyS0RjNzFTVnJYbWt3TWJYQzR2TzdHMVlJYnRSdG5fb2xNcmdTYmw2WlJyb1ViNkgzR0RIQ1NqRkNIRDJ3V0ZOZjRFU0JnTVoySnBKZG44X1NDM2Z5RU1ySVlyS3pBeVFCTTNRTXNiYVprbzU0OWZkNjdqZ2tlbDNtTEZ5bW9wMWN0SWNBOyBQYXRoPS87IEV4cGlyZXM9TW9uLCAyMSBEZWMgMjAyNiAxMzo1NTozMiBHTVQ7IFNlY3VyZTsgU2FtZVNpdGU9Tm9uZSIsIl9fcmVmcmVzaF9xdEN2UEJaWj1BMkxRWXBqdU8xWEpUOXBBaGxwWTsgUGF0aD0vOyBFeHBpcmVzPU1vbiwgMjEgRGVjIDIwMjYgMTM6NTU6MzIgR01UOyBIdHRwT25seTsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIl19.BHYV5-oBozqSo0If3x3ss4-8wbYxqFvMh4Q8I8Ty_4gQI9QQaM0uUgNlHPnQMiGQnLVvbvIYtm6x8hwZxYaGJGx5m5wnbjg1SGmlQgYx3MhV9ggwFsdx0IQSnAMEiK5kRTsm6qwRiCu5CLLQQqIQicHIptP2Cb1k8lKal6ohiCrqb1Bcf7nFSqKIBe0DPV952MhlcVgc6tRf8HpjJ7kZko9pZiNhl8fyEfCiYvE4C2JqN1h7v19reAJT1Ze8SbmoW2dJdNkDhz8femTJ4tXg-xzV11cC3mS28IQNZcC46Gi3GoiqSSovpJlMEddIcM88bJLYvxkX8NgnmqP-d2xcWA,307,db2nz-1766325332998-05c0e478c5d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,redirect,/,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,373,fra1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:55:32,1766325332533,budget-manager-plus.vercel.app/api/webhooks/clerk,POST,,405,qlmb9-1766325332533-ac0c96a0070d,Svix-Webhooks/1.81.0 (sender-9YMgn; +https://www.svix.com/http-sender/),,production,main,BYPASS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,15,lhr1,104,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K3ANBQAVDX5GVS1WDBHHB,N3ogQx8cXkdv,1
2025-12-21 13:55:32,1766325332533,budget-manager-plus.vercel.app/api/webhooks/clerk,POST,,405,qlmb9-1766325332533-ac0c96a0070d,Svix-Webhooks/1.81.0 (sender-9YMgn; +https://www.svix.com/http-sender/),,production,main,BYPASS,static,/404,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,149,dub1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:55:17,1766325317383,budget-manager-plus.vercel.app/,GET,,200,vnkzw-1766325317383-1044147ec0e8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,89,iad1,269,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2W05H1X4MTF3MFAWBBWS,UQgry60G9mPP,1
2025-12-21 13:55:17,1766325317383,budget-manager-plus.vercel.app/,GET,,200,vnkzw-1766325317383-1044147ec0e8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,45,fra1,105,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2VWTE9Z8AJPSTYCM4GRA,ZUstg2yxNge4,1
2025-12-21 13:55:12,1766325312073,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app/,GET,,307,hx6w7-1766325312073-66f445c620b4,vercel-favicon/1.0,,production,main,,middleware,src/middleware,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,100,sfo1,132,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2PJKXJYJ1X61NRKZPDHX,npQkypfzHort,1
2025-12-21 13:55:12,1766325312073,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app/,GET,,307,hx6w7-1766325312073-66f445c620b4,vercel-favicon/1.0,,production,main,,redirect,/,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,121,sfo1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:55:05,1766325305108,budget-manager-plus.vercel.app/,GET,,200,tx26j-1766325305108-c220fc367632,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,14,fra1,105,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2FWWD402SVNVQFV3YA3G,ZUstg2yxNge4,1
2025-12-21 13:55:05,1766325305108,budget-manager-plus.vercel.app/,GET,,200,tx26j-1766325305108-c220fc367632,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,71,iad1,267,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2FZ5KE922Y5WG0XV3AWA,UQgry60G9mPP,1
2025-12-21 13:55:04,1766325304625,budget-manager-plus.vercel.app/,GET,_rsc=r3yhw,200,96f74-1766325304625-bf6b36ba7a37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,18,fra1,105,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2F9QGBV72XPXD6S4JXHV,ZUstg2yxNge4,1
2025-12-21 13:55:04,1766325304625,budget-manager-plus.vercel.app/,GET,_rsc=r3yhw,200,96f74-1766325304625-bf6b36ba7a37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/index.rsc,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,20,iad1,262,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2FGPZ4QSE7SKPEM79SR4,UQgry60G9mPP,1
2025-12-21 13:55:03,1766325303889,budget-manager-plus.vercel.app/,POST,,200,96f74-1766325303889-1dcc432c975e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,71,fra1,105,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2EQ3TYMK1D5E1Q7K4YA0,ZUstg2yxNge4,1
2025-12-21 13:55:03,1766325303889,budget-manager-plus.vercel.app/,POST,,200,96f74-1766325303889-1dcc432c975e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,267,iad1,261,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K2EZBFQFDXMNMS5HMZZ2C,UQgry60G9mPP,1
2025-12-21 13:54:52,1766325292671,budget-manager-plus.vercel.app/api/webhooks/clerk,POST,,405,qlmb9-1766325292671-982d34e126cb,Svix-Webhooks/1.81.0 (sender-9YMgn; +https://www.svix.com/http-sender/),,production,main,BYPASS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,14,lhr1,104,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K23QX36ETT9FTVYD2CR69,N3ogQx8cXkdv,1
2025-12-21 13:54:52,1766325292671,budget-manager-plus.vercel.app/api/webhooks/clerk,POST,,405,qlmb9-1766325292671-982d34e126cb,Svix-Webhooks/1.81.0 (sender-9YMgn; +https://www.svix.com/http-sender/),,production,main,BYPASS,static,/404,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,162,dub1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:54:48,1766325288236,budget-manager-plus.vercel.app/api/webhooks/clerk,POST,,405,28f57-1766325288236-14aa305d9568,Svix-Webhooks/1.81.0 (sender-9YMgn; +https://www.svix.com/http-sender/),,production,main,BYPASS,middleware,src/middleware,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,72,lhr1,104,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K1ZD5RMH9AM8BQQ28ACVT,N3ogQx8cXkdv,1
2025-12-21 13:54:48,1766325288236,budget-manager-plus.vercel.app/api/webhooks/clerk,POST,,405,28f57-1766325288236-14aa305d9568,Svix-Webhooks/1.81.0 (sender-9YMgn; +https://www.svix.com/http-sender/),,production,main,BYPASS,static,/404,budget-manager-plus.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,339,dub1,,,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,,,
2025-12-21 13:54:04,1766325244677,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app/,GET,,200,mhmzx-1766325244677-e7d2213eb6df,vercel-screenshot/1.0,,production,main,MISS,serverless,/,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,346,iad1,258,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K0MX3SHPNDZ0180RC88XC,Y4XYY7EoiHmD,1
2025-12-21 13:54:04,1766325244677,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app/,GET,,200,mhmzx-1766325244677-e7d2213eb6df,vercel-screenshot/1.0,,production,main,MISS,middleware,src/middleware,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,53,sfo1,117,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K0MREQ9XNBV7Y0R3E4P18,npQkypfzHort,1
2025-12-21 13:54:04,1766325244664,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app/,GET,,200,p4sv6-1766325244664-e31f5523b5c8,vercel-screenshot/1.0,,production,main,MISS,serverless,/,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,774,iad1,284,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K0MX3SHPNDZ017YA4AG0Y,mLAw7Lm0D0ba,1
2025-12-21 13:54:04,1766325244664,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app/,GET,,200,p4sv6-1766325244664-e31f5523b5c8,vercel-screenshot/1.0,,production,main,MISS,middleware,src/middleware,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,budget-manager-plus-cswr7ap3w-lio311s-projects.vercel.app,dpl_J3Ab5LCTHAeAFXVXyYtucTtHkeVm,27,sfo1,118,2048,,prj_WHI9Obq5DnAoCsMmqbb2ALsXjAZR,,,01KD0K0MQY10KRF0DGP3ZJ6NDM,asZFSvKCEakK,1
